recon_key,ar_count,bank_count,key_match,amount_match,currency_match,customer_match,date_match,duplicate_ar,duplicate_bank,final_status,exception_reason,action,output.ai_likely_cause,output.ai_priority,output.ai_recommended_action,output.ai_explanation,output.ai_confidence,ai_likely_cause,ai_priority,ai_recommended_action,ai_explanation,ai_confidence
1930371036,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1930172612,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1929602992,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1930400264,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
2960523014,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists in both sources with matching amount, currency, and customer information, but the dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists in both sources with matching amount, currency, and customer information, but the dates do not meet the configured reconciliation tolerance.",HIGH
1928684579,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1929679994,1,0,FALSE,,,,,FALSE,FALSE,EXCEPTION,Transaction Present in AR Only,For Investigation,"The transaction may have been posted in AR but not yet settled in the bank account, leading to a timing difference.",LOW,Verify if the bank settlement date aligns with the AR posting date and check for any delays in payment processing or reconciliation timelines.,"The transaction exists in AR but is missing from the bank records. The discrepancy arises because the transaction was posted in AR but has not yet been settled in the bank account, resulting in a timing difference rather than an error.",HIGH,"The transaction may have been posted in AR but not yet settled in the bank account, leading to a timing difference.",LOW,Verify if the bank settlement date aligns with the AR posting date and check for any delays in payment processing or reconciliation timelines.,"The transaction exists in AR but is missing from the bank records. The discrepancy arises because the transaction was posted in AR but has not yet been settled in the bank account, resulting in a timing difference rather than an error.",HIGH
1930255656,1,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,EXCEPTION,Customer discrepancy; Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1929531382,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1929174741,1,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,EXCEPTION,Customer discrepancy; Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance. This is likely due to a date discrepancy caused by differing settlement or posting timing between systems.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance. This is likely due to a date discrepancy caused by differing settlement or posting timing between systems.",HIGH
1930210837,1,2,TRUE,,,,,FALSE,TRUE,EXCEPTION,Duplicate Bank Entry,For Investigation,Duplicate Bank Entry,LOW,"Review the bank entries to identify and remove duplicate records, then reattempt reconciliation.","The transaction appears twice in the bank system but only once in the source, causing a duplicate entry discrepancy. The dates may differ due to the duplicate entry being processed at a different time than the original.",HIGH,Duplicate Bank Entry,LOW,"Review the bank entries to identify and remove duplicate records, then reattempt reconciliation.","The transaction appears twice in the bank system but only once in the source, causing a duplicate entry discrepancy. The dates may differ due to the duplicate entry being processed at a different time than the original.",HIGH
1930349110,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1929337021,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance. This date discrepancy suggests a potential timing difference between the AR posting and bank settlement dates.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance. This date discrepancy suggests a potential timing difference between the AR posting and bank settlement dates.",HIGH
1928644562,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance. This date discrepancy indicates a potential timing difference between the AR posting and bank settlement dates.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance. This date discrepancy indicates a potential timing difference between the AR posting and bank settlement dates.",HIGH
1930113862,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1929755111,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1930382979,1,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,EXCEPTION,Customer discrepancy; Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
2960596438,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance. This date discrepancy indicates a potential timing difference between AR posting and bank settlement.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance. This date discrepancy indicates a potential timing difference between AR posting and bank settlement.",HIGH
1929282961,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1929716698,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,EXCEPTION,Currency discrepancy,For Investigation,Currency code mismatch or incorrect currency conversion during reconciliation,LOW,Verify the currency code in the AR system matches the bank's transaction currency and check for any conversion rate discrepancies.,"The transaction exists in both sources with matching amount, currency, and customer information, but the currency codes do not align, causing the discrepancy.",HIGH,Currency code mismatch or incorrect currency conversion during reconciliation,LOW,Verify the currency code in the AR system matches the bank's transaction currency and check for any conversion rate discrepancies.,"The transaction exists in both sources with matching amount, currency, and customer information, but the currency codes do not align, causing the discrepancy.",HIGH
1991838727,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1930432077,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists in both sources with matching amount, currency, and customer information, but the dates do not meet the configured reconciliation tolerance.",HIGH,Settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists in both sources with matching amount, currency, and customer information, but the dates do not meet the configured reconciliation tolerance.",HIGH
1929531006,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1929302058,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists in both sources with matching amount, currency, and customer information, but the dates do not meet the configured reconciliation tolerance, indicating a date discrepancy.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists in both sources with matching amount, currency, and customer information, but the dates do not meet the configured reconciliation tolerance, indicating a date discrepancy.",HIGH
1929243737,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1928958370,1,2,TRUE,,,,,FALSE,TRUE,EXCEPTION,Duplicate Bank Entry,For Investigation,Duplicate Bank Entry,LOW,"Review the bank entries to identify and remove the duplicate transaction, then reattempt reconciliation to ensure consistency between the AR system and bank records.","The transaction exists once in both sources with matching amount, currency, and customer information, but the duplicate bank entry caused the reconciliation discrepancy. The duplicate entry likely resulted from a duplicate posting in the bank system, leading to an extra record that does not align with the AR system's single instance.",HIGH,Duplicate Bank Entry,LOW,"Review the bank entries to identify and remove the duplicate transaction, then reattempt reconciliation to ensure consistency between the AR system and bank records.","The transaction exists once in both sources with matching amount, currency, and customer information, but the duplicate bank entry caused the reconciliation discrepancy. The duplicate entry likely resulted from a duplicate posting in the bank system, leading to an extra record that does not align with the AR system's single instance.",HIGH
1929587493,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,EXCEPTION,Amount discrepancy,For Investigation,Possible data entry error or currency conversion discrepancy,LOW,Verify the amounts in both sources and check for any calculation errors or currency conversion issues.,"The transaction exists in both sources, but the amounts do not match, indicating a possible data entry error or currency conversion discrepancy.",HIGH,Possible data entry error or currency conversion discrepancy,LOW,Verify the amounts in both sources and check for any calculation errors or currency conversion issues.,"The transaction exists in both sources, but the amounts do not match, indicating a possible data entry error or currency conversion discrepancy.",HIGH
1930203993,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
2960550772,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1929721968,1,0,FALSE,,,,,FALSE,FALSE,EXCEPTION,Transaction Present in AR Only,For Investigation,Settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists in AR but is missing from the bank records, indicating a potential timing difference between AR posting and bank settlement processes.",HIGH,Settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists in AR but is missing from the bank records, indicating a potential timing difference between AR posting and bank settlement processes.",HIGH
1928625270,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1929333938,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1929022138,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1930492635,1,0,FALSE,,,,,FALSE,FALSE,EXCEPTION,Transaction Present in AR Only,For Investigation,Transaction Present in AR Only,LOW,Verify if the transaction was posted in AR but not yet settled in the bank due to timing differences or processing delays.,"The transaction exists in AR but is missing from the bank reconciliation. This could occur if the transaction was posted in AR before the corresponding bank settlement date, leading to a mismatch without a date discrepancy.",HIGH,Transaction Present in AR Only,LOW,Verify if the transaction was posted in AR but not yet settled in the bank due to timing differences or processing delays.,"The transaction exists in AR but is missing from the bank reconciliation. This could occur if the transaction was posted in AR before the corresponding bank settlement date, leading to a mismatch without a date discrepancy.",HIGH
1930098133,1,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,EXCEPTION,Customer discrepancy; Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance, leading to the date discrepancy.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance, leading to the date discrepancy.",HIGH
1930488439,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1929806368,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1930346982,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1930353327,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1929740014,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists in both sources with matching amount, currency, and customer information, but the dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists in both sources with matching amount, currency, and customer information, but the dates do not meet the configured reconciliation tolerance.",HIGH
2960593136,1,2,TRUE,,,,,FALSE,TRUE,EXCEPTION,Duplicate Bank Entry,For Investigation,Duplicate Bank Entry,LOW,Review the bank entry for duplicates and remove or reconcile the redundant transaction.,"The duplicate bank entry caused the transaction to appear twice in the system, resulting in a mismatch despite matching amounts, currency, and customer details.",HIGH,Duplicate Bank Entry,LOW,Review the bank entry for duplicates and remove or reconcile the redundant transaction.,"The duplicate bank entry caused the transaction to appear twice in the system, resulting in a mismatch despite matching amounts, currency, and customer details.",HIGH
1928879406,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1928792561,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1928975781,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Settlement timing difference between AR posting and bank settlement dates,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance",HIGH,Settlement timing difference between AR posting and bank settlement dates,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance",HIGH
1930424514,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1929801894,1,0,FALSE,,,,,FALSE,FALSE,EXCEPTION,Transaction Present in AR Only,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists once in both sources and the amount, currency, and customer information agree, but the transaction dates do not meet the configured reconciliation tolerance.",HIGH
1929042982,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,EXCEPTION,Date discrepancy,For Investigation,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists in both sources with matching amount, currency, and customer information, but the transaction dates do not meet the configured reconciliation tolerance, indicating a date discrepancy.",HIGH,Possible settlement or posting timing difference,LOW,Compare the AR posting date with the bank settlement date and confirm whether the timing difference is expected.,"The transaction exists in both sources with matching amount, currency, and customer information, but the transaction dates do not meet the configured reconciliation tolerance, indicating a date discrepancy.",HIGH
